amplification,cyclin_throttle,leakage_ci_high,leakage_ci_low,leakage_mean,leakage_median,leakage_n,leakage_std,mutation_reduction_ci_high,mutation_reduction_ci_low,mutation_reduction_mean,mutation_reduction_median,mutation_reduction_n,mutation_reduction_std,sphase_fold_ci_high,sphase_fold_ci_low,sphase_fold_mean,sphase_fold_median,sphase_fold_n,sphase_fold_std,viability_ci_high,viability_ci_low,viability_mean,viability_median,viability_n,viability_std
1.7857142857142856,0.14,0.3446073957348582,0.33524709212818277,0.3400113929932498,0.33998955975730116,8100,0.0023836911191087266,2.3397569099931568,1.9216460392329773,2.114014500864586,2.0863548325191625,8100,0.12135600345490728,7.443850036159078,6.078485604584882,6.802529541065224,6.8282498251584265,8100,0.3581066757582912,0.9006873288856541,0.8286155860108894,0.8648525951787847,0.8651171398021482,8100,0.018703845483922756
1.7857142857142856,0.17000000000000004,0.3445150190243073,0.33548236124304714,0.34001444402083214,0.3400170853847423,8100,0.0023430292910585934,2.351001907456257,1.9311396066184496,2.1212994947277806,2.0923816310937395,8100,0.12161056608306377,7.4568740146440335,6.090663658223385,6.807406056943979,6.837198093196715,8100,0.3574053218360278,0.8985573973975687,0.824952957332462,0.8617139727145388,0.8617019503278625,8100,0.019073327504532764
1.7857142857142856,0.2,0.3447096512668958,0.3353173473533249,0.33999844004636565,0.3399938015619018,8100,0.0023974158521244495,2.3602773595997237,1.9367896419374304,2.1290227265087567,2.101458198600146,8100,0.12172308350217698,7.4521684343526555,6.086256039347976,6.803609347261703,6.830914653527087,8100,0.359512847394639,0.8944116031350107,0.8205097989781682,0.8581582323259473,0.8582334012512349,8100,0.01900821888416392
2.2142857142857144,0.05,0.34470960564715947,0.33525604929575575,0.3399974015230601,0.3399300368232112,8100,0.002393057379010845,2.510323321640407,2.041468790812487,2.257560681041087,2.2352658110132144,8100,0.1308582597042116,8.496225278800372,6.849304043106291,7.729684765309451,7.770126247189825,8100,0.4320494251767308,0.8622287760834393,0.7843188994991076,0.8237027273289358,0.8238555643184768,8100,0.020424559402222497
2.2142857142857144,0.08000000000000002,0.34476540558897123,0.3353154078756648,0.34000634212782305,0.3400278159467473,8100,0.00240435070196825,2.5216948667598627,2.048732219184272,2.2657737866901124,2.244951150738756,8100,0.13102995899762024,8.487950013219589,6.861375565070932,7.727017366869988,7.766994865038537,8100,0.4309028636077867,0.8588701362794707,0.780458285078141,0.8199465736451521,0.8198764376872612,8100,0.020599855579774735
2.2142857142857144,0.11000000000000001,0.34461830824273476,0.3352264341980843,0.3399877012582252,0.3399899968131025,8100,0.002397467954203585,2.524696024904042,2.0555303131111407,2.272103009583722,2.251589076450877,8100,0.1306056023707843,8.503047710619665,6.8745983673250155,7.72956555129054,7.7634378543509595,8100,0.43251679059698767,0.8563537992908635,0.7768705036683974,0.8170088935201186,0.8171582076516455,8100,0.020731864779026794
2.2142857142857144,0.14,0.3445818481361396,0.33524314614041906,0.3399571039944838,0.33997550274028754,8100,0.002385577678208658,2.538177719674159,2.065599527098444,2.2808986323271374,2.2600019456794023,8100,0.13270260278538795,8.491468912817348,6.845239217909028,7.732543960355729,7.775055920075243,8100,0.43369019599903375,0.8523671850996352,0.7729924400738284,0.8127802568054097,0.812794844142291,8100,0.02094648966991182
2.2142857142857144,0.17000000000000004,0.3446630825834171,0.3354276406967014,0.3400141546510541,0.33999279511930375,8100,0.0023756460707438096,2.542710160637624,2.0703772362281683,2.28623461220003,2.2645854632340727,8100,0.1326669924189514,8.48214657661843,6.863890266244537,7.7297613857778,7.772795438866951,8100,0.4299396636531659,0.8485831938856483,0.7688455734445826,0.8091131434168587,0.8094483843029685,8100,0.021024891816234056
2.2142857142857144,0.2,0.34471067154386464,0.33531166296892717,0.33999538650699,0.33998753091547496,8100,0.002371345564264077,2.548727515895372,2.078476652487389,2.2930970034800784,2.2690847444071487,8100,0.13196839115912748,8.49441557103191,6.849807490326669,7.731459432889567,7.767366330959501,8100,0.4343558085257945,0.8449144911359083,0.7640577556818694,0.8050624894594303,0.8052752798392304,8100,0.02118817410110883
2.642857142857143,0.05,0.34458653874048434,0.3353487741079417,0.3399701256123419,0.3399522613876675,8100,0.0023396952823046204,2.6497717062293087,2.141955630702634,2.3731726496324956,2.3633512306902524,8100,0.13582363989446578,9.539342078184845,7.637728490317823,8.6527849448884,8.703982921473207,8100,0.5047376753315848,0.8050459168631434,0.7182878190360819,0.7626940400849659,0.7632739529374608,8100,0.02328108481882853
2.642857142857143,0.08000000000000002,0.3447402440663789,0.33526978078740155,0.339993881157712,0.3399658290951012,8100,0.0023972924751644612,2.65141032483427,2.1471060214237774,2.379725218040153,2.37152430397844,8100,0.13497293440962763,9.526827144949825,7.6191028238433125,8.647855892915844,8.701292579697437,8100,0.507162291527642,0.8017493235915701,0.7138748624702201,0.7587982449742706,0.7593575489362787,8100,0.023611078790140867
2.642857142857143,0.11000000000000001,0.3446072974291603,0.33533607827167466,0.3400245142683551,0.3400433011788792,8100,0.0023506258802643573,2.6698230098087197,2.1546593602017055,2.3871087829917577,2.376454678574759,8100,0.13745296704290114,9.541196583757369,7.650147537313405,8.654580949742467,8.706649337260657,8100,0.5081830960112496,0.7989304919898305,0.7099562193855271,0.7544192503926772,0.7551707118926988,8100,0.02404538465224447
2.642857142857143,0.14,0.3446859828226943,0.3353891160532595,0.3400289277563548,0.34005733951626693,8100,0.0023760998635103774,2.670602179794257,2.160255879211721,2.39250341959124,2.3827750666631715,8100,0.13741186239617825,9.55258399824374,7.634894091783468,8.651490749531716,8.698922386518042,8100,0.5083055273678978,0.7947403855240333,0.7055552269250448,0.7501503680965365,0.7504274370433416,8100,0.024044411224319273
2.642857142857143,0.17000000000000004,0.3446559411449714,0.3353350586102251,0.33999070414540367,0.3399730538057839,8100,0.002364087893980582,2.6818606527726496,2.165628699278921,2.398994319105791,2.389374320111219,8100,0.1378552857951525,9.54139818958054,7.626041048110705,8.655170438734558,8.708245304855675,8100,0.5092930650800778,0.7903971981714853,0.6999788447916494,0.7458084571784894,0.7463752294173038,8100,0.024433235174524167
